"l1"	"l2"	"l3"	"l4"	"l5"	"l6"	"l7"	"l8"	"l9"	"l10"	"l11"	"l12"	"l13"	"l14"	"l15"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"
9.424088	4.439217	21.287349	20.177483	13.788225	15.045964	14.38008	0	0	4.809774	4.722355	106.252147	100.240462	14.598745	6.211675	0.264113	0.113325	0.194226	6.37409	1.312145	0.138474	0.092629	0.152984	3.973868	0.226636	59.460644	0.128858	20.579091	1.407636	0.532039	0.007102	0.002376	0.010679	0.050458	0.046933	0.00948	0.011591	0.022747	0.112762	0.070104	0.070233	0.061849	0.14499	0.020739	0.010209
10.114258	4.595656	19.73779	20.75595	14.358046	15.492958	14.550558	0	0	5.033032	5.280571	99.928956	106.398168	13.004796	6.619267	0.321628	0.13783	0.16807	6.331479	1.440929	0.097487	0.110384	0.178247	4.96697	0.168529	69.503817	0.22697	15.999951	1.461931	0.564683	0.005367	0.003756	0.009677	0.178747	0.02593	0.00943	0.006431	0.037063	0.154878	0.068211	0.120556	0.125353	0.162407	0.008354	0.010871
10.065239	4.277399	19.011868	20.84428	14.393313	14.916983	14.338818	0	0	4.685331	4.626343	105.05826	101.598354	16.517984	6.000807	0.294563	0.132657	0.20714	5.749114	1.321445	0.121437	0.087583	0.222081	5.447569	0.101068	58.597047	0.246909	17.84102	1.287997	0.421444	0.009027	0.004434	0.015144	0.103645	0.033561	0.00888	0.009224	0.116689	0.133202	0.038738	0.06067	0.028312	0.042109	0.027446	0.007473
10.178975	4.431073	20.498511	20.605502	14.227829	17.155062	13.722529	0	0	5.605393	5.381092	104.403892	103.450698	14.536496	5.267093	0.283721	0.146355	0.261193	5.680262	1.272517	0.094841	0.102099	0.217018	5.852184	0.116945	59.792731	0.0563	20.351232	1.157042	0.392404	0.005417	0.003293	0.008104	0.141796	0.031592	0.011793	0.006834	0.091734	0.053908	0.028462	0.045447	0.067445	0.052789	0.01351	0.007811
9.20059	3.962454	21.146735	19.153649	15.283396	16.377521	15.032632	0	0	4.781279	4.22296	111.123475	111.390898	13.716881	5.550849	0.297048	0.143911	0.216429	9.980738	1.309529	0.096554	0.101594	0.25413	3.501996	0.043976	62.671722	0.209405	17.027912	1.224178	0.38445	0.004989	0.002299	0.011096	0.117872	0.040132	0.011713	0.006626	0.095407	0.080903	0.025304	0.100472	0.077843	0.157575	0.027849	0.011064
9.238017	4.219704	18.423254	19.827354	15.265733	14.988971	14.373608	0	0	5.732327	4.939415	111.772401	115.655787	15.909414	6.68978	0.313446	0.145614	0.113678	5.61587	1.197048	0.078094	0.114502	0.17534	4.879	0.287513	53.868563	0.116496	18.376294	1.31133	0.489652	0.006598	0.003422	0.011577	0.079864	0.023863	0.009724	0.010736	0.082199	0.13166	0.131577	0.012968	0.090905	0.115498	0.011711	0.006579
9.82413	5.292591	19.192067	20.291291	14.398605	15.391814	14.149731	0	0	4.896465	4.673532	102.948448	113.478907	13.272527	6.726032	0.266042	0.137279	0.239076	5.077795	1.267382	0.149014	0.088786	0.247819	3.606251	0.30763	62.964553	0.257236	16.401399	1.431685	0.543817	0.008125	0.004277	0.017457	0.074431	0.042355	0.013616	0.007494	0.157476	0.133472	0.062384	0.09398	0.047444	0.116531	0.017442	0.008184
9.778682	4.802139	20.648975	20.014035	14.461065	16.61499	15.16591	0	0	4.956732	4.796096	107.601921	102.053037	13.732743	6.809429	0.259479	0.141728	0.050476	7.834707	1.348974	0.132297	0.095071	0.220052	3.653663	0.317451	48.330414	0.350094	20.47572	1.335066	0.408837	0.007935	0.00293	0.018626	0.094793	0.047215	0.013299	0.005444	0.099818	0.141447	0.080912	0.020737	0.121299	0.031733	0.015489	0.011224
9.58823	4.509113	20.61817	21.064333	14.697156	15.65591	14.630145	0	0	4.905425	5.233133	100.508519	109.543012	15.038104	6.10015	0.292346	0.100532	0.235186	9.395928	1.250216	0.100252	0.091762	0.200613	3.562367	0.149942	56.387601	0.130995	21.523603	1.318193	0.614269	0.005058	0.002443	0.008465	0.136803	0.023765	0.008574	0.012999	0.054554	0.10605	0.090147	0.042201	0.023365	0.029021	0.014056	0.005788
9.684123	4.150757	19.273408	19.937031	14.512441	15.916146	13.939553	0	0	4.258945	5.192316	110.790079	108.943077	14.888993	5.919806	0.330615	0.149662	0.326824	8.405913	1.252257	0.059486	0.084937	0.199203	4.767614	0.351684	62.374927	0.200751	24.419543	1.221384	0.469515	0.006521	0.001915	0.019803	0.098243	0.03461	0.008374	0.006041	0.064433	0.083315	0.118501	0.095812	0.129769	0.058757	0.018254	0.004493
9.555521	4.766328	20.420764	19.380703	14.867143	15.23302	14.790393	0	0	5.175156	5.792057	105.310398	109.304777	15.0717	5.921916	0.29308	0.123588	0.258064	7.080704	1.350034	0.083021	0.106518	0.266861	5.28424	0.333617	55.258574	0.162082	22.687734	1.231263	0.425514	0.005282	0.003351	0.015191	0.078423	0.017622	0.009653	0.013032	0.17377	0.163126	0.072159	0.063682	0.101155	0.131903	0.012824	0.009798
9.703071	4.410947	19.962073	19.884869	15.211944	16.017195	14.903683	0	0	5.297582	4.984654	112.165958	110.99284	13.37746	6.121023	0.304732	0.12778	0.242574	8.325823	1.357993	0.13299	0.105422	0.140407	5.815385	0.094144	56.542798	0.227756	23.898644	1.265619	0.509328	0.009381	0.003656	0.012018	0.061409	0.033258	0.01109	0.007308	0.049552	0.138338	0.109934	0.036355	0.110886	0.139723	0.014894	0.003184
10.351822	4.580415	18.498261	20.584442	13.908804	16.157743	14.766448	0	0	4.968659	5.265375	106.568119	102.145736	14.770241	6.133594	0.344055	0.127251	0.286487	6.251678	1.306502	0.109577	0.105003	0.196703	4.609374	0.143759	53.201534	0.286839	16.938086	1.280266	0.427426	0.006968	0.001766	0.013439	0.182064	0.019388	0.012714	0.014423	0.120891	0.090073	0.067323	0.051051	0.132359	0.130557	0.025411	0.004791
10.682602	4.198139	21.032182	20.328594	14.651788	15.555216	14.870322	0	0	4.636412	5.722972	108.665194	100.466328	13.788518	6.583848	0.288588	0.121125	0.300006	9.126063	1.421396	0.075262	0.097141	0.213236	4.713565	0.217224	58.062401	0.282777	22.983748	1.373118	0.464474	0.009976	0.00146	0.012319	0.12582	0.019722	0.009597	0.009515	0.090727	0.100954	0.012062	0.085946	0.168155	0.070716	0.011986	0.009742
10.240316	4.070125	21.353158	21.274523	14.421045	15.731467	14.860505	0	0	4.774097	5.38568	108.373033	96.94266	14.967061	5.698505	0.27485	0.126655	0.172086	6.740473	1.338071	0.091635	0.102995	0.21871	6.110395	0.252381	58.978966	0.240231	19.251974	1.296953	0.653767	0.0045	0.003649	0.017898	0.048394	0.032506	0.012102	0.00699	0.166828	0.186555	0.098665	0.10456	0.079841	0.036523	0.010293	0.009444
9.920841	4.041345	20.256594	21.012161	14.148852	16.365448	13.909022	0	0	5.17079	4.441158	114.610238	106.089487	15.843866	6.406748	0.236209	0.111734	0.102682	4.459239	1.172122	0.111474	0.109011	0.202506	6.418711	0.104327	56.915629	0.203556	21.91492	1.415013	0.554753	0.003975	0.001924	0.015911	0.098829	0.032312	0.012947	0.012316	0.110352	0.157917	0.09506	0.079451	0.130994	0.112798	0.020008	0.005446
10.094716	4.602355	20.912852	19.611708	14.279153	15.309181	14.348803	0	0	5.699736	5.101362	108.983825	107.348137	16.414914	6.172665	0.324862	0.11952	0.120904	7.021152	1.342198	0.127367	0.101907	0.208811	5.613159	0.063727	63.967194	0.166206	20.159931	1.16584	0.522268	0.008846	0.003466	0.018754	0.108011	0.030152	0.011563	0.01389	0.113748	0.037946	0.059757	0.065162	0.083383	0.092447	0.019493	0.007972
9.799783	4.652768	21.197703	20.968685	14.54045	14.814407	15.228082	0	0	5.429007	5.164958	103.732851	110.155526	14.468866	6.771307	0.315467	0.124378	0.054708	6.075906	1.232836	0.126686	0.102841	0.285246	5.554735	0.070592	53.315696	0.261252	18.321978	1.419557	0.455365	0.007423	0.002201	0.011871	0.110198	0.007978	0.012589	0.009014	0.162272	0.122775	0.071197	0.016047	0.133198	0.0621	0.021196	0.010327
10.563335	4.888951	20.533213	21.23695	15.013339	16.101939	13.784139	0	0	5.780087	5.184344	104.32987	106.666322	15.632616	5.396152	0.272933	0.12961	0.110166	8.703304	1.218412	0.067454	0.090782	0.19589	5.938335	0.18532	68.862245	0.195178	22.512111	1.274862	0.508382	0.004804	0.003033	0.011308	0.062235	0.008293	0.009067	0.010124	0.127011	0.159599	0.032764	0.130195	0.034295	0.028239	0.025001	0.006065
10.201376	4.486211	20.984199	19.767681	14.791497	15.892632	14.730117	0	0	5.44998	4.888337	112.292049	107.898228	12.140779	5.935362	0.270832	0.144641	0.139977	6.477914	1.2283	0.078749	0.113301	0.226455	3.823312	0.242696	67.727797	0.223817	20.536594	1.325987	0.594127	0.006315	0.003383	0.016737	0.090479	0.027314	0.008131	0.011657	0.044073	0.135284	0.073151	0.037238	0.091685	0.075062	0.026601	0.009913
9.672559	4.056769	19.942278	18.999157	14.809666	14.899853	14.99104	0	0	4.929475	5.760438	96.141396	100.642715	13.54791	5.384877	0.255236	0.131283	0.124873	8.084713	1.145421	0.114495	0.094801	0.148499	4.277328	0.210159	49.120959	0.294231	19.426132	1.360841	0.470447	0.006677	0.003552	0.01211	0.166687	0.012596	0.012814	0.010265	0.133659	0.176094	0.030647	0.022474	0.08744	0.088805	0.023444	0.007045
10.021329	4.103429	20.135121	19.975052	14.024847	15.806615	14.612128	0	0	5.401712	4.429891	102.802235	108.132731	15.186962	5.356928	0.243152	0.122001	0.094382	7.418807	1.452336	0.107758	0.098303	0.224964	5.403408	0.090389	66.041844	0.360399	18.550563	1.195642	0.643078	0.009575	0.002962	0.012664	0.082864	0.050784	0.011506	0.009062	0.06831	0.094245	0.052004	0.106069	0.058303	0.149684	0.024368	0.006858
9.857205	4.400164	20.110095	19.987687	14.052422	15.757148	14.808195	0	0	4.883984	5.009568	103.175549	104.24936	14.646303	5.841104	0.32709	0.14005	0.127475	9.822695	1.235754	0.070573	0.099341	0.25047	4.950242	0.232563	54.514676	0.256192	19.150817	1.307526	0.590161	0.005636	0.003902	0.01604	0.155023	0.025307	0.007953	0.01145	0.069452	0.104881	0.091966	0.077011	0.086428	0.126621	0.012608	0.004954
10.306959	4.211204	19.225326	19.269434	15.12361	16.185508	14.840958	0	0	5.284803	4.924093	97.55136	99.636699	13.977029	5.651125	0.225208	0.122694	0.1645	5.349724	1.290921	0.121066	0.10711	0.150489	4.983444	0.198337	55.014604	0.099447	15.638572	1.363762	0.348776	0.007995	0.002337	0.01464	0.106379	0.027809	0.008383	0.005901	0.081084	0.092267	0.061451	0.089723	0.138801	0.048107	0.028429	0.006959
9.876014	4.4764	20.33124	19.680027	14.930737	15.112499	14.324223	0	0	5.303773	5.451608	109.742494	110.620455	14.692938	5.606578	0.236824	0.116792	0.104608	10.196508	1.238518	0.101717	0.09591	0.165686	5.024052	0.227599	60.787254	0.238103	20.006603	1.191275	0.548531	0.008287	0.003818	0.01574	0.058464	0.018132	0.0101	0.007396	0.115759	0.130548	0.114928	0.040103	0.074929	0.045015	0.023706	0.00649
9.542539	5.021412	20.08782	20.478343	13.744408	16.64008	14.205259	0	0	4.864712	4.867075	103.948121	105.36148	12.954122	5.199153	0.30728	0.118936	0.245794	5.993916	1.17826	0.0997	0.099036	0.186236	6.123661	0.338543	62.150831	0.15634	18.071262	1.252024	0.475063	0.005775	0.00153	0.009249	0.095826	0.03285	0.010771	0.009648	0.084423	0.140766	0.025011	0.084673	0.044245	0.164139	0.017376	0.010571
10.410894	4.909571	19.676787	20.677552	13.974423	16.684745	14.414553	0	0	4.484308	5.043334	103.910572	103.699078	15.743832	5.566577	0.309774	0.113529	0.202838	6.296632	1.353809	0.064568	0.094316	0.260875	5.491505	0.173223	57.277455	0.11837	20.333541	1.282484	0.65982	0.009229	0.002581	0.011254	0.146189	0.023088	0.012638	0.013126	0.041768	0.119133	0.017921	0.123732	0.127617	0.124324	0.018674	0.008418
10.617102	4.81527	19.634866	19.774585	15.17406	16.306141	14.828607	0	0	5.019982	5.063805	114.114787	105.781138	13.665878	5.486961	0.222712	0.120589	0.175442	8.74389	1.443295	0.11372	0.093909	0.136404	3.396579	0.31554	62.046695	0.140899	19.484979	1.426529	0.545588	0.00425	0.002632	0.020471	0.126974	0.036857	0.013885	0.011336	0.122093	0.103122	0.066619	0.099405	0.043136	0.107396	0.013725	0.006281
10.498392	3.858124	21.249498	19.455041	14.085832	15.778089	13.966693	0	0	4.460047	4.373627	100.775735	106.954415	14.773205	6.109344	0.246294	0.131474	0.204558	8.952705	1.201206	0.122589	0.08578	0.27169	5.084232	0.310786	60.542357	0.071077	17.361118	1.321979	0.577638	0.007156	0.002724	0.017176	0.051966	0.039012	0.008809	0.008227	0.036051	0.091328	0.088405	0.127781	0.049435	0.085002	0.022308	0.008219
9.729628	4.517486	19.353725	18.859037	15.045369	15.539555	14.687544	0	0	5.235954	5.128689	99.162821	112.367011	15.00215	5.828575	0.258283	0.161375	0.257038	4.675326	1.411119	0.119143	0.08678	0.171879	4.926015	0.280898	61.71464	0.327784	16.070083	1.30349	0.383446	0.007957	0.002875	0.015059	0.147812	0.016092	0.009093	0.005673	0.077373	0.098992	0.074789	0.051727	0.060833	0.09659	0.021601	0.009643
9.359698	4.734661	19.979304	20.818237	14.853404	15.68513	15.003938	0	0	5.10787	4.820879	107.830316	106.53572	13.228979	5.729932	0.266724	0.106864	0.187023	4.758764	1.33348	0.082431	0.099577	0.191874	5.42617	0.191563	57.520448	0.173223	19.182592	1.3561	0.506333	0.008244	0.002893	0.010255	0.118921	0.0374	0.012312	0.012765	0.134705	0.073506	0.069673	0.04114	0.119836	0.053668	0.017601	0.012328
9.952918	4.013324	20.177408	20.458399	13.95279	15.225856	14.948135	0	0	5.157691	4.582633	101.468565	106.856552	14.137292	5.680084	0.256641	0.103822	0.210754	4.875845	1.380028	0.061783	0.097375	0.210027	6.437643	0.237064	70.552216	0.315784	20.827569	1.26456	0.601074	0.006686	0.002007	0.012582	0.107041	0.048602	0.009892	0.010313	0.088101	0.084298	0.043694	0.075396	0.149841	0.086156	0.018859	0.004743
9.903144	4.234841	19.509813	20.347268	13.921123	15.875545	14.500089	0	0	5.134494	4.835471	109.175257	103.546731	13.899785	6.310844	0.27169	0.114293	0.183871	6.439036	1.304305	0.073933	0.095657	0.181988	4.43767	0.035898	64.398364	0.106384	18.803926	1.367116	0.370986	0.007069	0.001839	0.01887	0.12414	0.03855	0.011617	0.012084	0.119567	0.153495	0.101746	0.06175	0.082155	0.093628	0.019347	0.01142
10.162181	4.681761	20.30311	19.673234	14.213529	16.727998	13.927443	0	0	4.847629	4.360579	113.752897	108.587574	13.604148	6.455396	0.21917	0.098806	0.195964	7.552537	1.273457	0.128221	0.104207	0.144837	6.312698	0.12558	50.471847	0.263425	19.021383	1.349328	0.525161	0.00757	0.003606	0.016401	0.173971	0.029666	0.008991	0.010483	0.095878	0.170965	0.054078	0.118744	0.058799	0.108521	0.018161	0.009303
9.76935	4.373953	18.574907	20.952015	14.296137	16.567792	14.644885	0	0	5.003845	5.420732	115.823584	107.516645	15.655371	6.321137	0.247029	0.116111	0.283071	6.984815	1.139502	0.106433	0.094852	0.256224	5.706801	0.14231	54.291582	0.232403	22.77519	1.369222	0.43656	0.007233	0.002195	0.02021	0.066649	0.038205	0.012486	0.011934	0.136639	0.032076	0.063961	0.07785	0.031477	0.143157	0.029294	0.005722
9.724436	4.939384	19.100743	20.40307	14.643075	16.868577	14.567989	0	0	4.586434	5.20437	101.748857	105.995532	16.016035	5.741578	0.308585	0.160237	0.154841	7.160708	1.336308	0.141966	0.109475	0.192875	5.267539	0.188436	48.219288	0.109715	22.424507	1.359346	0.553068	0.007815	0.003303	0.008976	0.10225	0.028128	0.014132	0.007705	0.160041	0.161779	0.081393	0.102447	0.095478	0.176921	0.017063	0.008543
10.43298	4.779185	19.92849	20.262125	14.491249	15.716724	15.100973	0	0	4.248939	5.090721	105.500599	106.728332	14.440663	6.011366	0.241932	0.101761	0.135604	3.961452	1.331632	0.102916	0.104854	0.160026	5.009001	0.299182	56.291515	0.152643	18.858987	1.309451	0.413953	0.006236	0.003736	0.014457	0.041804	0.016451	0.011036	0.008005	0.148054	0.067251	0.056304	0.101442	0.136524	0.12084	0.017999	0.008282
9.607295	4.623427	20.953145	19.071496	14.317372	15.457647	14.981701	0	0	4.604215	5.077166	112.547574	102.342808	15.3447	6.518284	0.339173	0.110395	0.160765	4.300412	1.1588	0.1047	0.084184	0.24558	5.636273	0.201754	64.674531	0.311063	23.218743	1.388761	0.502953	0.006835	0.001695	0.013055	0.112969	0.014802	0.011184	0.007046	0.109954	0.064608	0.102182	0.080074	0.038781	0.105444	0.01782	0.006352
9.528255	4.862089	19.713953	20.041964	14.555775	16.268667	14.621837	0	0	5.512036	5.327303	105.455275	104.752859	14.806799	5.447548	0.310884	0.143028	0.277839	8.007142	1.36907	0.129184	0.108764	0.171021	4.34195	0.358762	63.273475	0.20602	22.877782	1.338717	0.400634	0.007542	0.003534	0.019117	0.088243	0.014421	0.012172	0.011174	0.129481	0.173026	0.073652	0.134476	0.113513	0.065688	0.020154	0.005245
10.029015	3.883403	20.84522	20.199565	15.074826	15.938323	14.557189	0	0	5.561345	4.213815	110.829152	112.09885	15.499907	6.201224	0.217151	0.147835	0.310831	6.580112	1.264702	0.110897	0.090349	0.235509	6.079623	0.085988	57.178781	0.063402	18.142688	1.257643	0.497525	0.006918	0.003125	0.013274	0.109926	0.03783	0.00955	0.011834	0.031032	0.114371	0.041404	0.103874	0.07646	0.098805	0.009617	0.007356
10.731963	4.349228	20.050745	20.086518	14.55726	16.410683	14.353549	0	0	4.410555	5.234925	103.267912	105.690312	13.835281	6.155358	0.295903	0.155993	0.22829	10.078603	1.240494	0.125374	0.093545	0.184737	4.111985	0.247742	61.033812	0.242013	23.330794	1.228412	0.522864	0.005742	0.002555	0.014447	0.039354	0.035494	0.013337	0.014505	0.061754	0.124048	0.064963	0.055563	0.081993	0.094728	0.024468	0.007002
10.512652	4.578277	20.000043	19.579303	14.691106	16.181033	14.060936	0	0	4.994386	5.706243	113.167317	114.642939	13.564375	5.519106	0.280085	0.151455	0.241439	7.193621	1.285543	0.135372	0.101337	0.164284	6.176334	0.265104	52.161632	0.074361	19.586998	1.44569	0.449768	0.008888	0.003186	0.016373	0.096592	0.020797	0.012892	0.008469	0.111494	0.05983	0.110154	0.12577	0.02687	0.100538	0.02766	0.007198
10.159638	4.287176	19.113464	20.220367	14.315026	15.692581	14.305917	0	0	4.947061	5.477387	106.420939	105.181065	15.360793	6.025226	0.334927	0.122412	0.062862	4.55513	1.384629	0.084519	0.088559	0.206533	5.35097	0.132088	55.91912	0.285872	20.78976	1.201469	0.357024	0.005679	0.003085	0.014234	0.152167	0.028658	0.011273	0.010978	0.093997	0.126979	0.04695	0.025128	0.156732	0.055418	0.02381	0.011269
9.516272	3.793241	18.886334	19.131802	15.096612	15.844782	14.74101	0	0	5.360789	5.320674	105.878134	103.082731	14.430945	6.053842	0.260767	0.117112	0.074782	5.414206	1.307766	0.107144	0.098446	0.243943	6.55615	0.24518	68.630638	0.170962	21.296832	1.292843	0.417284	0.007496	0.004159	0.015558	0.143947	0.044712	0.009832	0.009996	0.066161	0.125617	0.107487	0.06735	0.036247	0.076343	0.019214	0.0062
10.534313	4.295243	21.398348	19.730475	15.027568	14.689354	14.959686	0	0	4.38868	4.728147	99.349922	109.860884	16.360175	6.435155	0.262484	0.125	0.149277	6.651423	1.293083	0.062254	0.11266	0.265097	4.673439	0.283432	57.637704	0.182718	21.804925	1.272026	0.439631	0.007212	0.003216	0.012921	0.087574	0.042707	0.011328	0.009341	0.087456	0.129106	0.013846	0.082963	0.161432	0.08003	0.016573	0.006374
10.039551	4.330526	20.754538	21.085841	14.258658	16.904819	14.170165	0	0	5.550626	5.49073	97.041559	97.261612	16.890994	5.803049	0.301201	0.121495	0.178409	4.187285	1.205733	0.096613	0.100305	0.268397	5.344786	0.10906	59.647937	0.22074	17.743927	1.268545	0.534703	0.006809	0.002626	0.015297	0.138567	0.026164	0.010423	0.008609	0.096818	0.120994	0.085235	0.03532	0.063021	0.129419	0.025968	0.006643
10.376752	3.904298	19.246087	19.858822	14.935349	14.76428	15.066624	0	0	4.696221	4.637522	107.771842	99.072471	14.358114	5.773058	0.28234	0.158362	0.098441	3.72887	1.315216	0.105952	0.094255	0.169404	4.318492	0.279688	63.613547	0.208821	19.983327	1.289666	0.451657	0.00981	0.002605	0.014165	0.128339	0.035921	0.01189	0.011201	0.075248	0.107554	0.04886	0.085222	0.094333	0.069846	0.015551	0.011995
9.633072	4.119351	19.414538	18.897285	14.531675	16.510604	14.515263	0	0	5.036534	5.547342	108.15206	99.859422	12.581864	6.293157	0.306814	0.134699	0.129077	7.278016	1.327086	0.05191	0.100623	0.23377	4.688385	0.182519	54.849688	0.036007	19.7411	1.306762	0.390695	0.007323	0.003003	0.016162	0.076948	0.015019	0.009989	0.006259	0.052654	0.086746	0.05032	0.091019	0.120357	0.077052	0.029738	0.007427
9.893709	4.166745	18.642771	20.541791	14.571509	15.019392	14.300023	0	0	5.652769	5.158108	108.21943	104.837731	12.526614	6.037125	0.273679	0.153169	0.13287	7.54719	1.18089	0.103995	0.096625	0.229219	3.861122	0.058512	65.953468	0.178013	17.420381	1.341538	0.429507	0.005495	0.00204	0.013532	0.162373	0.025021	0.010637	0.007605	0.130435	0.031794	0.057741	0.111239	0.137377	0.133747	0.019064	0.010086
9.486441	4.538984	21.472116	19.40536	14.582188	16.087315	15.048	0	0	4.911365	4.657227	102.0596	102.705627	12.821384	5.712201	0.299591	0.138516	0.159842	9.052255	1.298196	0.076621	0.104477	0.204704	3.70954	0.158545	60.375176	0.079092	17.999208	1.393378	0.37567	0.004715	0.004407	0.017023	0.123271	0.017798	0.012462	0.00669	0.180215	0.045935	0.082994	0.049899	0.17095	0.150231	0.010559	0.009075
9.474374	3.697362	19.776339	19.926435	14.190938	15.631327	15.204116	0	0	5.487897	5.51503	106.810023	110.520762	14.385963	6.631868	0.250884	0.117664	0.200121	7.740605	1.403768	0.087399	0.106012	0.155702	4.477588	0.321454	49.890191	0.191013	21.977098	1.234269	0.361215	0.008533	0.003236	0.007799	0.08527	0.013707	0.010324	0.012463	0.020418	0.122376	0.087154	0.054736	0.103694	0.173578	0.015948	0.007718
