"GASRR"	"GASClv"	"GASCrv"	"GASRub"	"GASRrc"	"GASRsc"	"GASRlc"	"GASVub"	"GASVrc"	"GASVsc"	"GASVlc"	"GAPRR"	"GCPRub"	"GCPRrc"	"GCPRsc"	"GCPRlc"	"GCPVub"	"GCPVrc"	"GCPVsc"	"GCPVlc"
0.016172	0.014065	0.020422	-0.160222	-0.116561	-0.117368	-0.136504	5.614861	1.434046	14.584949	6.852825	0.004045	-0.306585	-0.305816	-0.314417	-0.356684	13.509862	2.360355	64.948507	34.395577
0.011587	0.015596	0.018036	-0.125762	-0.094869	-0.119394	-0.097526	5.427508	1.146357	10.911179	4.919669	0.008113	-0.322149	-0.343787	-0.310615	-0.249888	15.973763	2.714368	67.931014	36.678828
0.012241	0.014196	0.02508	-0.15394	-0.189422	-0.141749	-0.115613	5.482495	1.29446	13.278751	7.124535	0.012013	-0.282174	-0.280686	-0.344546	-0.255177	17.834851	3.164437	55.628076	31.875225
0.007071	0.013763	0.024497	-0.137183	-0.087074	-0.166922	-0.15193	4.390502	1.47405	13.91677	6.337784	0.011	-0.316665	-0.342325	-0.259072	-0.285608	12.444922	1.988072	54.17653	25.25817
0.006559	0.014493	0.018913	-0.164029	-0.172788	-0.130605	-0.174635	4.923666	1.595328	16.224757	5.503805	0.010921	-0.318595	-0.350353	-0.277051	-0.337427	17.295562	3.126746	63.97108	32.624514
0.012434	0.014302	0.023171	-0.049301	-0.167811	-0.15378	-0.131991	5.812776	1.181854	11.795786	7.632184	0.011476	-0.262474	-0.303246	-0.235597	-0.308805	15.89361	3.271593	79.321412	27.014446
0.014222	0.014824	0.020618	-0.123537	-0.121	-0.094542	-0.166227	5.157154	1.300094	14.95367	6.192365	0.007521	-0.254089	-0.258951	-0.305347	-0.298423	10.495313	3.068823	50.38679	27.779938
0.01211	0.013118	0.022694	-0.108999	-0.147086	-0.167478	-0.138147	5.400978	1.369651	11.86416	5.397019	0.015218	-0.278779	-0.252046	-0.274337	-0.324515	17.496371	2.532125	62.908809	32.34939
0.007963	0.013025	0.024919	-0.171182	-0.123814	-0.085427	-0.112213	4.761337	1.399405	11.281677	5.895871	0.003348	-0.270212	-0.24344	-0.247946	-0.349571	13.99827	2.512703	52.785453	31.604377
0.00881	0.014206	0.018625	-0.143325	-0.174738	-0.135181	-0.109938	5.38779	1.112311	10.987911	7.652986	0.013402	-0.225336	-0.263461	-0.349051	-0.302161	11.75554	2.460987	78.828041	37.172044
0.008503	0.015149	0.01848	-0.112035	-0.090689	-0.136508	-0.172931	5.661084	1.31893	10.636273	7.42016	0.009548	-0.241232	-0.355192	-0.309781	-0.33348	13.915744	2.349126	61.639025	33.209557
0.010153	0.014345	0.021536	-0.150002	-0.1772	-0.070512	-0.150759	4.939801	1.45597	10.844834	7.321093	0.010128	-0.340744	-0.239625	-0.227464	-0.347494	14.867711	2.300457	73.974834	30.873338
0.005486	0.013542	0.020833	-0.167538	-0.179777	-0.12984	-0.10464	5.175833	1.201414	11.231565	6.365213	0.009949	-0.309353	-0.274879	-0.362303	-0.24523	13.229801	2.288094	49.209819	29.826495
0.015927	0.014749	0.018756	-0.174111	-0.186309	-0.099716	-0.073585	5.105073	1.275402	15.341953	6.056007	0.006231	-0.347126	-0.378724	-0.364468	-0.268343	16.273851	2.489981	70.746102	36.481906
0.013412	0.014663	0.022101	-0.204627	-0.061889	-0.186237	-0.093441	5.002999	1.044709	12.897214	6.893869	0.009033	-0.331427	-0.283283	-0.336538	-0.228749	16.423961	2.804904	58.081974	28.254533
0.009922	0.01504	0.022376	-0.111541	-0.155794	-0.196626	-0.149216	5.70829	1.345284	14.482239	5.458605	0.014101	-0.336393	-0.278375	-0.248414	-0.322131	11.392539	2.324557	67.098791	26.005629
0.015128	0.013241	0.019148	-0.152654	-0.134337	-0.058152	-0.212066	4.271858	1.305903	16.373861	5.158755	0.010018	-0.245887	-0.286095	-0.380377	-0.375484	16.618461	2.656854	50.991145	28.74214
0.015426	0.013597	0.02383	-0.106391	-0.142498	-0.139565	-0.144228	6.07476	1.050013	16.691101	8.276603	0.004785	-0.287556	-0.229337	-0.251825	-0.287461	14.6465	2.90982	62.317774	23.757877
0.010318	0.013928	0.020309	-0.142388	-0.145908	-0.124247	-0.057172	5.054625	1.023045	15.971922	6.138546	0.009774	-0.311733	-0.338118	-0.347118	-0.289704	15.520436	3.382416	83.440161	30.680406
0.015242	0.013351	0.019501	-0.113871	-0.191409	-0.079956	-0.099188	4.678764	1.493761	12.310037	6.554924	0.005984	-0.2936	-0.338673	-0.283669	-0.299502	17.715526	2.951247	64.797515	35.17858
0.010646	0.014561	0.017849	-0.056015	-0.129873	-0.131363	-0.124723	5.678797	1.235496	13.573231	5.22404	0.008058	-0.346443	-0.293007	-0.250478	-0.34453	15.209321	3.226092	68.342552	38.556696
0.018312	0.014932	0.022568	-0.094467	-0.118239	-0.082339	-0.169714	4.21318	1.50377	11.475345	6.178757	0.01033	-0.299432	-0.311257	-0.303931	-0.222962	14.820387	3.328556	61.981927	32.10433
0.008716	0.01416	0.023251	-0.114688	-0.181907	-0.12738	-0.126465	6.36353	1.084527	14.527623	7.560943	0.007228	-0.367151	-0.223049	-0.286466	-0.26231	15.598756	2.115114	77.42658	22.949243
0.007999	0.014083	0.01647	-0.175803	-0.112523	-0.10736	-0.12415	3.922182	1.253041	14.289217	6.928474	0.004873	-0.321264	-0.246263	-0.270908	-0.353054	13.31534	3.182943	56.103995	35.48142
0.017672	0.013731	0.021871	-0.189144	-0.103043	-0.146527	-0.067373	5.578378	1.249659	13.424754	5.825923	0.008634	-0.284752	-0.358023	-0.318933	-0.366915	9.234096	2.785406	60.404813	25.787763
0.010032	0.012823	0.021318	-0.083117	-0.10834	-0.07613	-0.069841	5.997226	1.52891	15.205462	7.470849	0.00825	-0.273661	-0.370826	-0.269043	-0.278084	10.470277	3.0703	63.51871	25.726944
0.009586	0.012847	0.02307	-0.158176	-0.120833	-0.110952	-0.131071	6.395075	1.224922	11.983652	5.302329	0.01263	-0.243849	-0.352384	-0.315205	-0.327896	11.982727	2.036545	52.168376	30.578449
0.016519	0.012752	0.02003	-0.074165	-0.128007	-0.140635	-0.114398	5.452335	1.153128	14.159697	5.974901	0.00244	-0.280395	-0.333719	-0.254491	-0.257993	9.890335	2.687695	54.059637	34.625883
0.011142	0.014888	0.021211	-0.162217	-0.131812	-0.194216	-0.176451	4.045285	1.381796	12.854264	6.641134	0.007258	-0.302763	-0.276209	-0.289188	-0.269256	15.045995	2.85633	48.47086	23.292174
0.011244	0.015181	0.021773	-0.065817	-0.148703	-0.118464	-0.162635	4.235565	1.333791	13.176018	7.772086	0.004669	-0.339117	-0.28899	-0.300336	-0.31988	14.218704	2.3965	47.503007	33.382902
0.014359	0.01365	0.017972	-0.08574	-0.196314	-0.162401	-0.200513	4.16167	1.236275	13.090738	7.084689	0.009157	-0.232999	-0.262277	-0.294132	-0.327155	15.380175	2.998979	49.873979	34.950459
0.017332	0.014137	0.022491	-0.177961	-0.099821	-0.160632	-0.155004	5.753993	1.329915	12.06618	6.922137	0.009476	-0.308389	-0.295419	-0.265905	-0.341566	13.16709	2.419414	42.951148	37.376255
0.014783	0.01439	0.018525	-0.122783	-0.132352	-0.104301	-0.113707	6.043774	1.608971	13.052346	5.039146	0.007764	-0.276012	-0.315204	-0.324037	-0.263278	13.034936	2.071685	70.32249	32.696614
0.015717	0.013869	0.018382	-0.154726	-0.161907	-0.078421	-0.164079	5.350572	1.081491	15.500895	6.426368	0.005468	-0.325459	-0.288601	-0.299627	-0.36266	10.651657	3.039099	51.384859	27.59336
0.013629	0.01531	0.017432	-0.121136	-0.194233	-0.171858	-0.187951	4.716659	1.42371	14.871279	7.812644	0.002946	-0.326627	-0.233503	-0.295105	-0.237473	14.352162	2.92604	44.265719	25.419474
0.006401	0.012737	0.017648	-0.095802	-0.149761	-0.201032	-0.179994	5.654617	1.46488	14.227186	6.745338	0.005654	-0.257288	-0.318102	-0.258126	-0.332205	14.55915	2.17318	61.728694	38.169546
0.013	0.014253	0.018834	-0.120182	-0.086653	-0.143833	-0.058973	5.234422	1.228884	12.446978	6.583105	0.010568	-0.2716	-0.365875	-0.306901	-0.364278	11.482586	2.18794	70.305084	20.247942
0.01195	0.013909	0.016832	-0.169334	-0.152095	-0.156814	-0.152285	6.095423	1.211128	13.630275	6.454967	0.008887	-0.248728	-0.307162	-0.295754	-0.296287	12.077418	3.050956	60.806828	23.669473
0.009452	0.014731	0.020358	-0.211888	-0.115704	-0.116226	-0.156476	6.009892	1.396667	12.205092	6.696171	0.014685	-0.228276	-0.266433	-0.330391	-0.283976	11.672903	2.58361	59.686231	24.239717
0.011868	0.012636	0.017363	-0.096577	-0.156425	-0.155117	-0.181861	6.283544	1.568668	15.000604	7.762406	0.014299	-0.285158	-0.334472	-0.231902	-0.315964	14.44997	3.102605	68.500201	31.677725
0.009171	0.013683	0.025746	-0.11604	-0.158009	-0.049259	-0.102407	5.031833	1.128096	13.953378	6.832971	0.012108	-0.289451	-0.3042	-0.308963	-0.369187	13.351336	2.624862	75.247913	29.430675
0.0059	0.013563	0.023937	-0.146051	-0.080654	-0.173704	-0.121014	5.904553	1.350148	12.753286	5.365412	0.011631	-0.28364	-0.269694	-0.282439	-0.275639	13.982815	2.503253	59.494512	32.00159
0.017	0.013392	0.021198	-0.130174	-0.153654	-0.108547	-0.088442	4.806929	1.289079	12.018597	7.598726	0.00667	-0.349757	-0.376792	-0.279213	-0.261279	10.299713	2.233113	51.775349	31.368235
0.01326	0.013939	0.024193	-0.139635	-0.136182	-0.125443	-0.062831	5.860399	1.21425	13.343793	6.722109	0.01233	-0.333671	-0.319082	-0.260902	-0.340812	14.406438	2.821709	81.01659	39.36683
0.015511	0.014596	0.019634	-0.0997	-0.135313	-0.145935	-0.090369	4.790429	1.468496	14.80623	6.520634	0.005125	-0.355566	-0.265331	-0.334064	-0.324726	9.766894	3.35212	84.758591	29.321314
0.008405	0.014289	0.019861	-0.097544	-0.166358	-0.190326	-0.14108	6.683891	1.40903	10.202877	7.17244	0.012884	-0.353336	-0.30897	-0.323053	-0.312677	16.696611	2.430686	71.881463	21.246124
0.006913	0.013426	0.022296	-0.184557	-0.082371	-0.185308	-0.158396	4.666811	1.166377	16.523485	7.245035	0.003714	-0.317605	-0.293268	-0.296628	-0.242554	11.145601	2.540081	65.918964	23.038331
0.014993	0.015524	0.017014	-0.087235	-0.111426	-0.177678	-0.196336	5.46437	1.387565	13.474139	7.396853	0.006791	-0.330682	-0.260709	-0.329389	-0.292857	10.906954	3.405539	55.687379	27.320063
0.01407	0.014618	0.022924	-0.125276	-0.075878	-0.052416	-0.101071	4.61005	1.216533	13.121264	6.991246	0.007403	-0.259548	-0.297714	-0.321243	-0.316899	12.906457	2.199731	73.322215	29.87794
0.007539	0.012886	0.019573	-0.179825	-0.153042	-0.169081	-0.12306	4.352291	1.326989	15.898756	6.270195	0.012789	-0.267894	-0.29821	-0.37553	-0.295028	14.949993	2.265048	46.78858	31.09529
0.010373	0.014341	0.01831	-0.092053	-0.184215	-0.067423	-0.106053	5.20735	1.033288	12.700343	6.492856	0.009303	-0.304749	-0.330226	-0.288496	-0.228627	10.094807	2.668829	72.579251	33.730245
0.010734	0.012421	0.02366	-0.187027	-0.162763	-0.121893	-0.103216	5.292884	1.175361	12.129093	6.083694	0.013091	-0.300277	-0.279832	-0.358422	-0.29728	12.15804	3.299862	61.372613	24.904277
0.01458	0.013663	0.020929	-0.195078	-0.140555	-0.061619	-0.08423	5.54028	1.438186	13.762811	5.773307	0.006966	-0.337264	-0.254297	-0.312044	-0.259252	12.779479	2.446627	60.643897	28.617279
0.013117	0.013074	0.019239	-0.13299	-0.060909	-0.096089	-0.081096	5.846399	1.313207	13.226211	7.294879	0.009643	-0.229863	-0.332454	-0.238849	-0.317806	9.403029	2.614631	54.612829	26.78279
0.018093	0.013988	0.021444	-0.088609	-0.125734	-0.092004	-0.074681	5.778123	1.272597	11.396383	7.899186	0.013903	-0.280199	-0.361068	-0.332721	-0.303382	13.640704	2.274062	57.506591	38.338932
0.009975	0.014448	0.023454	-0.166665	-0.114698	-0.210818	-0.066846	4.593537	0.979744	11.656393	5.635573	0.011578	-0.323852	-0.244619	-0.326042	-0.371933	11.195657	3.145651	69.905601	29.003043
0.012086	0.01314	0.024071	-0.182047	-0.164286	-0.1473	-0.204133	5.891254	1.447553	15.829577	8.214723	0.009866	-0.260166	-0.296119	-0.339077	-0.234076	13.127281	2.148629	74.40899	26.332479
0.017059	0.015112	0.022204	-0.131768	-0.171436	-0.15244	-0.049328	4.630162	1.54496	14.770913	7.21133	0.009407	-0.220205	-0.349936	-0.327395	-0.240678	13.412251	2.608482	67.768602	26.243534
0.009696	0.013206	0.020998	-0.103685	-0.161127	-0.178341	-0.12016	5.730192	1.170804	15.622627	5.697257	0.007938	-0.319893	-0.270192	-0.350234	-0.235413	14.705987	2.56178	63.196436	27.872595
0.007734	0.014686	0.019057	-0.147019	-0.122739	-0.072473	-0.146911	4.821727	1.15925	13.534547	7.239232	0.011085	-0.289809	-0.267732	-0.281003	-0.276999	12.674979	2.766709	53.649266	31.237098
0.009327	0.014136	0.017552	-0.063722	-0.200163	-0.100511	-0.127422	5.117119	1.104132	13.661001	8.071849	0.011756	-0.301283	-0.305596	-0.267268	-0.254834	15.469661	3.445528	76.641433	30.396878
0.010555	0.013457	0.021948	-0.202012	-0.109221	-0.114271	-0.207666	6.126822	1.280659	12.602359	6.262673	0.012251	-0.343862	-0.284713	-0.292945	-0.246318	11.511028	2.404409	49.034131	34.08746
0.010969	0.013849	0.016717	-0.159661	-0.096186	-0.123159	-0.076184	6.482988	0.997849	14.406429	6.03779	0.004268	-0.307517	-0.313717	-0.292002	-0.351506	12.827397	2.775172	46.36379	33.467568
0.012814	0.014491	0.020776	-0.141027	-0.123059	-0.148434	-0.164458	4.897475	1.518544	15.393976	6.483168	0.009398	-0.326819	-0.291295	-0.307165	-0.261148	14.939575	2.242505	58.29364	27.649015
0.007641	0.014313	0.022873	-0.156949	-0.200212	-0.187839	-0.117899	5.543255	1.289817	12.820724	7.061189	0.009979	-0.347395	-0.274969	-0.377328	-0.292868	12.940228	2.390633	76.977141	31.57741
0.012393	0.013387	0.025264	-0.108819	-0.110287	-0.154448	-0.125362	4.645248	1.481716	14.799292	6.330429	0.011861	-0.223665	-0.270959	-0.250134	-0.248884	15.808988	2.115579	46.544991	38.621548
0.017349	0.015355	0.023871	-0.137609	-0.161023	-0.129201	-0.102397	6.131936	1.028895	13.819739	5.252829	0.006067	-0.286128	-0.237235	-0.337398	-0.371054	12.653536	2.971408	70.818215	36.370417
0.011115	0.013841	0.022339	-0.168712	-0.198067	-0.095034	-0.115486	5.175416	1.33514	11.746208	8.172952	0.0087	-0.284707	-0.277642	-0.302138	-0.330645	16.135343	2.195722	81.586769	21.449277
0.012203	0.012947	0.022575	-0.08219	-0.076708	-0.084712	-0.194294	4.655859	1.399522	13.72407	6.624708	0.013502	-0.270988	-0.256411	-0.339345	-0.296853	15.230667	3.427943	76.507986	38.214844
0.008341	0.013189	0.019974	-0.167314	-0.176204	-0.068191	-0.067773	5.359338	1.363056	12.501997	6.684074	0.004844	-0.248206	-0.290749	-0.373827	-0.357521	14.689544	3.041378	44.31898	32.030693
0.016165	0.014097	0.023023	-0.103895	-0.14952	-0.118781	-0.155072	4.91013	1.224422	11.916255	7.418689	0.005837	-0.27261	-0.308271	-0.275738	-0.345211	11.672356	2.85783	48.910294	37.219354
0.009098	0.014665	0.02126	-0.102045	-0.131199	-0.100957	-0.157548	5.952806	1.525337	14.095196	6.163342	0.011364	-0.29108	-0.362821	-0.300201	-0.372815	11.477081	2.782697	62.909766	31.701362
0.009165	0.012606	0.024294	-0.149482	-0.090691	-0.209041	-0.127375	4.87491	1.466781	11.932379	5.345309	0.011093	-0.328899	-0.335308	-0.381091	-0.316385	13.074561	2.252171	59.560572	23.446371
0.013988	0.013007	0.02221	-0.100078	-0.118279	-0.15062	-0.093481	4.544478	1.246889	14.373379	6.457856	0.010147	-0.260754	-0.269126	-0.298084	-0.323388	11.86001	2.636667	66.612643	30.565075
0.015469	0.01523	0.023335	-0.125351	-0.071009	-0.143625	-0.085311	6.3687	1.349213	13.098881	6.306836	0.012965	-0.256649	-0.259447	-0.335778	-0.344309	10.947373	2.534232	60.291774	33.015306
0.011332	0.014831	0.022101	-0.200296	-0.192856	-0.135656	-0.130511	4.476562	1.478489	12.618466	6.129555	0.012463	-0.240612	-0.295725	-0.327987	-0.315955	15.332289	3.331456	47.295885	34.710895
0.013322	0.013116	0.021904	-0.133686	-0.051052	-0.058046	-0.112918	5.137163	1.044147	14.259362	6.804807	0.008426	-0.3092	-0.365734	-0.224791	-0.249961	14.242242	2.450603	73.075413	29.004313
0.010083	0.012907	0.018983	-0.191121	-0.115015	-0.130211	-0.119035	5.076776	1.561354	13.608301	7.691703	0.015002	-0.334882	-0.298719	-0.361363	-0.262355	15.172869	3.159272	58.722445	24.286967
0.009932	0.014738	0.024418	-0.178933	-0.173528	-0.134244	-0.144065	5.260108	1.415474	14.904522	7.358643	0.014625	-0.280826	-0.332344	-0.310186	-0.299185	13.815402	2.715274	46.36479	31.33602
0.007158	0.014501	0.019566	-0.073585	-0.108047	-0.090441	-0.202201	5.404262	1.051899	14.013337	6.750477	0.005755	-0.310907	-0.253468	-0.333203	-0.279986	16.504583	2.149617	63.504242	25.818534
0.017876	0.012436	0.020349	-0.13611	-0.142351	-0.120387	-0.097543	5.228172	1.464697	12.870142	7.864502	0.004627	-0.274959	-0.242536	-0.269959	-0.341514	13.878741	2.610934	61.785344	36.958717
0.011061	0.01337	0.023984	-0.126178	-0.058739	-0.093609	-0.168556	5.719144	1.077772	10.807332	5.449116	0.015378	-0.250647	-0.297531	-0.326451	-0.308461	17.720892	2.748411	79.408595	25.127258
0.008426	0.013698	0.021014	-0.154135	-0.121932	-0.203792	-0.145516	5.336673	1.365201	9.977587	5.647754	0.013013	-0.327521	-0.294498	-0.341922	-0.339792	14.095297	2.483383	52.373327	37.345557
0.018132	0.015476	0.018883	-0.088588	-0.166368	-0.204625	-0.132073	5.496575	1.14227	12.462665	4.934944	0.014199	-0.238739	-0.33664	-0.291954	-0.313973	9.698894	2.954356	60.8611	28.253141
0.008584	0.013781	0.019856	-0.159004	-0.151008	-0.098851	-0.138777	5.026844	1.120947	15.645672	6.937115	0.007734	-0.299934	-0.252437	-0.294389	-0.334081	17.151921	2.344004	74.168376	30.426042
0.015716	0.0147	0.019429	-0.1709	-0.05262	-0.166691	-0.141452	6.484538	1.459819	16.465353	8.277566	0.01128	-0.245504	-0.283631	-0.370135	-0.28522	12.389871	2.774022	56.678767	26.421368
0.012162	0.013484	0.018809	-0.139815	-0.169636	-0.108829	-0.103388	5.452179	1.491832	13.406964	7.664024	0.008528	-0.302451	-0.323547	-0.36553	-0.264663	11.070393	3.057254	59.964939	29.527962
0.015054	0.01428	0.019767	-0.064338	-0.157396	-0.127777	-0.083235	5.705239	1.312421	13.26349	5.99286	0.013247	-0.339823	-0.273698	-0.310854	-0.309229	12.302354	2.558069	84.074665	32.851825
0.013665	0.015007	0.023114	-0.120066	-0.144552	-0.184844	-0.096965	4.714338	1.186963	12.646752	7.315052	0.005989	-0.314819	-0.275693	-0.274146	-0.295109	16.31978	2.972953	43.203072	26.641444
0.014075	0.01491	0.024548	-0.182342	-0.162109	-0.151292	-0.136669	5.834744	1.073617	12.076677	5.793075	0.010403	-0.286701	-0.339561	-0.272583	-0.285076	13.943218	2.650805	74.303348	23.538651
0.014768	0.014193	0.020156	-0.110373	-0.09319	-0.111223	-0.179327	4.831351	1.004292	13.855391	6.017111	0.010877	-0.323401	-0.229145	-0.299724	-0.355487	14.458986	3.262784	64.127823	30.354844
0.007386	0.014144	0.021746	-0.061007	-0.116315	-0.168382	-0.185032	5.51417	1.275052	14.033909	7.534088	0.009346	-0.319763	-0.251121	-0.232377	-0.319699	12.52039	2.053288	69.521569	30.110189
0.008934	0.013472	0.021432	-0.051903	-0.105613	-0.08642	-0.078337	6.421685	0.995029	14.693022	7.025373	0.008959	-0.307014	-0.281036	-0.286461	-0.236609	12.884389	2.942629	63.877974	33.238002
0.010752	0.01343	0.02005	-0.160917	-0.089485	-0.088756	-0.137077	5.884286	1.27062	12.71108	5.698624	0.006998	-0.342068	-0.341898	-0.280578	-0.317344	10.774139	3.364581	71.61562	26.281876
0.012916	0.012815	0.024035	-0.074334	-0.094964	-0.182791	-0.146176	6.065851	1.257775	10.475491	5.745864	0.010617	-0.345339	-0.325081	-0.36313	-0.280336	11.222586	2.200394	53.768501	20.785093
0.013168	0.01423	0.023198	-0.079721	-0.172083	-0.086958	-0.134199	4.365774	1.304916	11.458043	7.347474	0.007876	-0.247777	-0.225713	-0.266095	-0.26816	14.835454	2.845409	72.316609	24.443557
0.008144	0.013417	0.024806	-0.147043	-0.143263	-0.170025	-0.181774	6.222689	1.176392	13.907001	6.355167	0.006877	-0.293731	-0.37849	-0.288279	-0.31131	14.045994	2.160048	67.796114	24.799024
0.013742	0.014629	0.017666	-0.128635	-0.208908	-0.105911	-0.187143	6.158967	1.152021	14.544774	5.758448	0.009485	-0.27749	-0.359941	-0.247061	-0.29073	14.497387	3.011044	49.266834	34.8588
0.016636	0.014332	0.022637	-0.130682	-0.206214	-0.133122	-0.197242	4.411886	1.168988	15.745811	5.477778	0.010207	-0.30811	-0.375011	-0.308891	-0.34296	13.137809	3.020559	67.199504	33.850857
0.014263	0.013796	0.017188	-0.172608	-0.137977	-0.1647	-0.128453	4.76338	1.350812	11.589131	6.092064	0.011429	-0.220564	-0.319344	-0.277897	-0.364	13.718301	2.004986	57.645157	27.043695
0.016866	0.015286	0.024993	-0.19549	-0.154058	-0.146665	-0.2094	5.784402	1.212337	11.111428	7.984624	0.006385	-0.337925	-0.234797	-0.244586	-0.273852	12.703311	1.910015	54.606255	22.130349
0.01637	0.013203	0.024125	-0.143641	-0.188624	-0.131461	-0.163191	4.976587	1.293387	16.310665	7.402363	0.007638	-0.322935	-0.257814	-0.221661	-0.325973	12.489837	2.302087	67.864322	22.995885
0.010211	0.014069	0.021328	-0.151452	-0.101901	-0.140203	-0.099691	4.695975	1.066091	14.448187	6.656085	0.007033	-0.360605	-0.264799	-0.335054	-0.31954	15.056089	2.319115	70.550609	28.429216
0.013434	0.013041	0.023638	-0.091255	-0.072369	-0.191429	-0.172966	5.157297	1.412238	13.962546	6.553729	0.004422	-0.3583	-0.233656	-0.322078	-0.332444	11.341065	2.590274	79.707684	30.695454
0.013919	0.014993	0.017263	-0.096174	-0.124672	-0.198313	-0.177022	5.869077	0.974345	15.160853	6.434667	0.011624	-0.325765	-0.355836	-0.347041	-0.298658	10.021038	2.475136	55.556594	29.116114
0.01192	0.012463	0.016229	-0.093851	-0.113679	-0.163474	-0.114124	4.527956	1.538654	15.49976	8.460985	0.003013	-0.259185	-0.29378	-0.358127	-0.266408	10.470026	2.375498	59.709361	20.396213
0.008098	0.013728	0.022179	-0.175277	-0.126613	-0.070738	-0.092284	6.30021	1.569035	16.010666	8.122754	0.007959	-0.303452	-0.289643	-0.26117	-0.271463	12.184695	2.438277	68.305132	27.610756
0.005983	0.01297	0.02059	-0.097859	-0.188034	-0.121526	-0.111298	5.469657	1.450969	11.654589	8.261121	0.00666	-0.273897	-0.3303	-0.226152	-0.279035	13.597218	2.028378	73.278964	23.211373
0.01676	0.014381	0.019233	-0.068255	-0.147911	-0.102676	-0.075781	5.657763	1.136803	13.307729	7.135056	0.007382	-0.31745	-0.352895	-0.311379	-0.303371	12.615732	2.827378	71.250761	23.924223
0.011802	0.013644	0.020265	-0.085734	-0.178614	-0.075083	-0.160627	6.189825	1.286081	14.288975	7.245123	0.006177	-0.302146	-0.351656	-0.289006	-0.281939	14.415188	2.523131	69.821833	34.574893
