"Cpa"	"Cpv"	"Rpa"	"Rpv"	"Rpc"	"Cesra"	"Cesrv"	"Cesla"	"Ceslv"	"Cdra"	"Cdrv"	"Cdla"	"Cdlv"	"Rtri"	"Rmit"
2.055355	12.042642	0.004673	0.009938	0.067077	1.29217	0.89247	1.748161	0.5561	3.19386	14.681187	2.401694	9.722807	0.006754	0.011543
3.486861	11.633123	0.007168	0.006213	0.13548	1.267126	0.849168	1.543751	0.399136	3.167579	16.445224	1.942159	10.843311	0.005289	0.010859
4.446732	11.786841	0.004023	0.007899	0.074405	1.453448	1.301491	1.763223	0.376367	2.479881	18.845369	1.613286	10.602231	0.010067	0.011069
2.256437	11.45467	0.001738	0.007686	0.038209	1.214038	1.197824	1.695972	0.432233	3.794556	21.020962	1.80961	9.089709	0.00251	0.010925
2.480542	8.300838	0.004498	0.007265	0.095645	1.393945	1.615006	1.716312	0.558562	3.756525	25.530004	1.483451	11.245915	0.00537	0.011082
0.765214	6.351559	0.009979	0.007198	0.108182	1.380674	1.163225	1.668101	0.245013	3.132706	16.336168	2.206815	8.611178	0.007435	0.009753
1.773982	12.18217	0.005672	0.004531	0.024845	1.238283	1.356447	1.884208	0.51855	3.049979	16.261993	2.077026	7.987132	0.009779	0.008965
3.016882	9.941321	0.008791	0.005409	0.081366	1.308374	1.104718	1.519418	0.438339	3.960833	23.366536	1.499856	10.455258	0.004035	0.011283
3.206538	10.518833	0.009523	0.007603	0.079644	1.100276	1.936678	1.803266	0.351859	2.938593	22.919249	1.701894	9.977769	0.006482	0.010027
0.478767	5.770006	0.00692	0.004437	0.067308	1.552026	1.800226	1.815385	0.406183	3.998005	23.719339	2.471667	9.43785	0.007268	0.009017
2.789423	10.617774	0.007801	0.006461	0.125638	1.300874	1.512989	1.671038	0.453316	2.734086	22.308213	2.447927	11.575418	0.004564	0.009943
4.780518	4.146314	0.006387	0.009912	0.077762	1.250479	1.096931	1.472275	0.479334	3.1464	20.457965	2.01378	10.371575	0.009406	0.009667
2.530239	5.100755	0.007593	0.005173	0.099916	1.62012	1.140122	1.757895	0.419188	3.400291	19.609547	1.43804	8.637133	0.009277	0.010151
4.488556	7.400088	0.007715	0.001691	0.075187	1.415795	1.07959	1.629686	0.463703	2.922813	19.392084	1.660846	11.106819	0.002944	0.011232
1.969923	7.696821	0.004812	0.009593	0.032581	1.075181	0.536809	1.654658	0.275681	3.878099	16.888983	1.99808	9.917065	0.007731	0.010539
2.385189	11.057429	0.001614	0.009188	0.115012	1.440094	1.478201	1.687201	0.445091	2.856775	21.437506	1.534072	10.051426	0.006743	0.010111
4.703532	9.144298	0.004314	0.005634	0.065797	1.545079	1.039527	1.442218	0.435667	2.714423	24.54131	1.923097	9.263727	0.005987	0.010506
4.91167	12.334582	0.002899	0.006641	0.075537	1.222724	1.712507	1.616598	0.285824	3.613518	18.106007	1.775289	10.892415	0.007204	0.009791
2.978894	9.176071	0.007941	0.002678	0.110731	1.469901	1.031431	1.645571	0.422152	2.759559	14.123922	2.565505	8.98076	0.008555	0.010996
5.000174	6.899653	0.002201	0.003129	0.119243	1.344383	1.067971	1.525175	0.379889	2.954697	27.152193	1.756307	8.867759	0.002205	0.011017
3.193725	9.599588	0.00387	0.005709	0.113682	1.457874	1.213216	1.557206	0.540661	3.101877	25.692961	1.348124	10.159699	0.009006	0.010742
4.619255	8.14993	0.00283	0.002073	0.09299	1.581911	0.864314	1.593986	0.489213	3.895309	16.124822	2.187316	10.395633	0.004517	0.010663
3.812716	13.891876	0.007549	0.005306	0.063148	1.310207	0.757903	1.457205	0.467366	3.063454	21.918771	2.105413	8.911713	0.004267	0.01061
3.402709	5.817224	0.00493	0.00874	0.080773	1.483613	1.431476	1.847764	0.423601	2.675357	18.682724	2.314546	8.433493	0.005066	0.009161
3.033743	14.658173	0.005169	0.008428	0.047505	1.327549	1.443431	1.626841	0.26445	3.576222	20.05746	1.866056	9.504155	0.010635	0.009723
2.12895	10.680943	0.005883	0.006739	0.044773	1.337575	0.9241	1.487343	0.298463	3.080767	19.454335	1.622649	8.09586	0.007139	0.011386
3.106462	7.360919	0.007389	0.005548	0.056279	1.26165	1.32249	1.843692	0.510718	4.022925	24.470255	2.128457	8.546893	0.007654	0.009289
1.087951	9.578988	0.005612	0.009079	0.043216	1.449489	0.813044	1.587429	0.496816	3.517806	20.849187	1.712911	11.362113	0.010278	0.008774
3.39139	3.017253	0.010476	0.004235	0.050439	1.177348	1.002305	1.386597	0.356739	3.385436	18.520494	2.489049	10.709531	0.005156	0.011607
1.646527	13.569841	0.008198	0.004139	0.037964	1.28955	1.182284	1.70393	0.363797	3.089359	22.603558	2.248885	8.492144	0.001863	0.009958
2.200182	13.837895	0.008965	0.004514	0.051993	1.142192	1.636652	1.75104	0.325065	3.589817	17.110525	2.003252	9.131815	0.004175	0.008682
4.357547	13.387155	0.00595	0.008653	0.018607	1.496323	1.533896	1.903112	0.349207	3.306967	12.932602	1.787155	10.193595	0.00593	0.008501
3.567066	12.566438	0.002576	0.008373	0.014755	1.514613	1.467842	1.741229	0.309909	3.451722	20.151303	2.060667	10.68543	0.005388	0.009548
4.636491	7.265774	0.005733	0.008266	0.03934	1.258523	0.98673	1.512523	0.290378	2.839935	24.886069	2.173307	9.582466	0.004836	0.008934
4.283337	12.747153	0.003336	0.005804	0.034482	1.107978	0.894801	1.640847	0.235675	2.411968	23.960187	2.164732	10.275695	0.00557	0.009615
4.814248	6.705216	0.002	0.010193	0.102491	1.341082	1.408595	1.854157	0.412932	3.484166	12.33655	2.222911	8.284129	0.007548	0.009428
4.381577	7.887674	0.003889	0.003541	0.012485	1.377819	1.461939	1.562582	0.450301	2.606112	15.484883	2.455406	10.251132	0.007628	0.0098
3.151624	9.05676	0.006151	0.004909	0.019738	1.436723	1.293043	1.478891	0.333725	2.972858	16.807153	1.653301	9.32224	0.00365	0.009643
2.825474	4.642051	0.001304	0.010704	0.054919	1.228817	0.970917	1.554295	0.39355	3.282967	15.621911	1.565802	10.801159	0.010243	0.009684
5.226239	10.75745	0.010808	0.004288	0.083025	1.065878	1.397961	1.41503	0.348117	3.111445	14.557629	1.794784	11.058212	0.006636	0.010487
2.667076	6.661775	0.010369	0.009415	0.123257	1.158266	1.49613	1.681624	0.483597	4.03548	18.313598	1.881513	10.516567	0.006315	0.010196
4.125682	4.992797	0.004882	0.005468	0.068662	1.368031	1.957681	1.820335	0.299904	3.476732	12.571959	1.911047	8.807954	0.00606	0.009194
1.544772	6.880562	0.008009	0.007423	0.045097	1.204419	1.152341	1.572744	0.440314	4.116897	13.420004	2.253103	10.778751	0.007883	0.008864
6.021408	7.084735	0.008895	0.003385	0.099159	1.402034	0.647319	1.607786	0.251264	3.649628	23.834972	2.337071	9.015271	0.002455	0.009355
5.752561	12.682485	0.007273	0.002512	0.085206	1.419765	1.266138	1.78221	0.400885	3.728522	21.699713	1.383593	9.383086	0.007335	0.010413
3.641395	10.859206	0.005823	0.009755	0.048741	1.245173	1.754269	1.659591	0.409739	3.497961	15.10522	2.394377	8.926833	0.005491	0.008432
3.342129	5.281279	0.009645	0.001934	0.101195	1.41139	0.727546	1.875469	0.44683	3.92086	20.545648	1.761624	7.760493	0.008029	0.010822
2.56312	14.2685	0.003016	0.005385	0.071762	1.128591	1.226921	1.602932	0.524264	3.546299	22.828196	1.729045	8.341606	0.009164	0.010465
6.268837	6.222934	0.006467	0.005186	0.122235	1.194906	0.831665	1.730138	0.371643	3.344924	19.913569	2.185252	8.372085	0.006835	0.010223
2.644287	15.012907	0.008233	0.004694	0.030225	1.530418	0.66502	1.493663	0.33868	3.85526	17.758613	1.835636	10.147221	0.00699	0.010339
3.898388	10.943608	0.009297	0.003654	0.098338	1.493861	1.66656	1.698322	0.358666	3.163266	19.247809	2.041519	9.783871	0.009764	0.009572
4.557476	6.380023	0.007007	0.001208	0.057373	1.332593	0.706908	1.449054	0.501864	3.626122	15.41365	2.633647	9.182903	0.001479	0.010087
5.390725	5.991855	0.004393	0.003245	0.104046	1.480246	2.004124	1.786233	0.504496	3.439741	26.342474	1.818509	9.875265	0.008188	0.011342
0.480757	8.125775	0.005944	0.004157	0.093009	1.282145	0.726828	1.647018	0.3196	3.595184	12.305603	1.398782	11.427085	0.008656	0.011352
4.756591	13.387079	0.003474	0.008621	0.097608	1.262371	0.971242	1.688797	0.343317	2.820917	14.508499	1.591361	9.262962	0.0018	0.008955
6.052104	5.048782	0.006972	0.004083	0.058154	1.599468	0.87416	1.635505	0.251167	3.995874	20.453626	1.574652	9.675887	0.007561	0.011192
3.991298	8.188228	0.004194	0.005967	0.131387	1.406373	1.04135	1.568738	0.493219	3.4202	22.790631	2.010554	9.878948	0.009664	0.008602
1.709244	8.805662	0.006307	0.007159	0.089477	1.148702	1.854559	1.518149	0.43968	3.107155	17.304757	1.787253	9.104754	0.009471	0.008465
3.901309	7.340327	0.004009	0.003723	0.092774	1.423296	1.874832	1.833592	0.49253	3.020238	16.102995	2.03602	9.508772	0.006318	0.009349
4.26661	9.725208	0.010835	0.00265	0.099557	1.178382	1.808786	1.676391	0.391109	3.312226	19.69253	1.55867	8.43504	0.004581	0.011564
4.839213	10.395422	0.004978	0.009293	0.112743	1.483778	1.83791	1.531759	0.369064	3.227109	15.133819	2.155914	8.199067	0.006891	0.009805
1.35652	11.289847	0.003587	0.005772	0.086512	1.076037	1.679949	1.586292	0.315407	2.926211	15.377465	1.958206	11.030653	0.005665	0.009639
6.198326	9.64383	0.001777	0.003961	0.049493	1.410243	1.398081	1.605489	0.308004	2.943139	26.073233	1.719026	9.457839	0.00449	0.009835
2.635739	9.791409	0.006066	0.005227	0.105287	1.294165	1.902655	1.556334	0.48146	2.657701	18.532223	2.234382	8.536553	0.008815	0.009103
4.211869	9.581909	0.009977	0.005054	0.064046	1.147011	1.941989	1.56427	0.298752	4.160855	21.772833	1.795079	10.384759	0.005145	0.009616
2.769553	13.723906	0.004759	0.003653	0.08805	1.242143	1.425044	1.606589	0.423863	2.415553	16.80754	1.870835	9.365684	0.005565	0.00959
5.547813	9.075697	0.00659	0.003296	0.044592	1.308803	1.059857	1.375922	0.324194	3.475428	11.831272	1.604571	10.682911	0.002475	0.009054
1.191792	8.368176	0.003358	0.001781	0.052007	1.135475	1.013057	1.712684	0.476152	3.674943	22.475262	2.138535	8.812813	0.006232	0.010461
3.846555	10.554124	0.007182	0.010306	0.084524	1.357538	1.57457	1.818971	0.33041	3.400598	22.635345	1.806855	10.26747	0.007448	0.011012
3.744903	11.322465	0.00914	0.005366	0.083349	1.328524	1.045845	1.702062	0.503905	2.978631	20.990022	1.7522	10.019851	0.00837	0.011124
4.517674	7.612766	0.007408	0.007718	0.111021	1.445258	1.203436	1.424293	0.357976	3.378726	18.624285	1.438932	10.429142	0.004844	0.009417
5.864469	13.149091	0.006446	0.006775	0.071134	1.514293	1.645054	1.435468	0.428067	2.586216	15.967704	1.985236	9.411748	0.003888	0.010973
2.410007	5.783392	0.00457	0.007326	0.102443	1.336261	1.243063	1.506781	0.521549	3.462061	16.591973	2.348389	8.497839	0.003164	0.010599
5.486811	7.060826	0.009711	0.006299	0.025152	1.430292	1.326715	1.758086	0.488287	3.687441	19.440332	2.24116	9.821664	0.010418	0.010264
3.120762	12.691218	0.008266	0.001996	0.114208	1.569638	1.465909	1.748477	0.472964	3.132336	18.867021	1.823571	8.846398	0.003263	0.010293
4.961901	9.429951	0.008314	0.006939	0.053713	1.315712	1.456821	1.694619	0.400115	3.34678	19.143187	2.344641	10.107962	0.004775	0.010411
2.949893	5.332175	0.005606	0.004616	0.03115	1.286532	1.142725	1.627849	0.443775	2.740516	18.124633	2.082321	9.725277	0.006739	0.009478
4.400292	4.474071	0.004061	0.002937	0.101903	1.160956	0.753978	1.726959	0.407306	3.896883	14.051506	2.595089	10.175389	0.009814	0.01025
3.058477	4.896793	0.001181	0.003827	0.069771	1.310184	1.629681	1.843516	0.35187	2.624463	24.718517	2.288135	10.988273	0.006996	0.010038
4.719725	12.482096	0.007362	0.008033	0.027528	1.420473	1.12999	1.455353	0.444999	3.872359	26.652398	2.56447	9.907488	0.004052	0.009708
4.429253	10.029064	0.009314	0.00945	0.015373	1.363094	0.940584	1.854488	0.508922	3.571563	23.78018	2.607616	9.139788	0.007241	0.011268
5.685819	12.903198	0.007643	0.004302	0.047719	1.50914	1.149039	1.869028	0.425684	2.957285	25.162074	1.965374	11.125753	0.008972	0.008515
6.236477	9.119092	0.00423	0.005582	0.063059	1.106449	1.36391	1.766143	0.39573	3.634546	19.968681	1.853108	8.943642	0.002175	0.010061
2.940776	10.765752	0.006891	0.004566	0.126012	1.396214	1.711278	1.465938	0.395133	3.152004	18.728482	1.762236	11.182224	0.004645	0.008864
2.706659	10.908004	0.002334	0.002438	0.037341	1.124777	0.653116	1.571177	0.336327	2.903091	18.462493	1.905976	9.957334	0.003822	0.010182
2.334044	11.710362	0.002857	0.003032	0.065525	1.094883	0.612558	1.59571	0.267542	2.68893	19.365216	2.108098	8.412325	0.008739	0.009453
0.676282	13.632778	0.004691	0.008063	0.06895	1.271651	1.763338	1.906407	0.548515	3.580721	16.955179	1.527724	9.989077	0.00657	0.010142
2.892354	9.288561	0.009417	0.004693	0.014835	1.448149	1.550149	1.546249	0.454274	3.291233	21.471413	2.404877	9.308995	0.00197	0.010375
1.999914	8.591788	0.005391	0.004512	0.033225	1.348161	0.915438	1.806471	0.417562	3.329389	21.535332	2.159858	9.786638	0.007893	0.009393
3.653739	14.345125	0.005885	0.004948	0.107158	1.491443	1.316371	1.618255	0.354059	4.177191	19.564029	2.167771	9.250317	0.002842	0.010098
3.114266	4.543178	0.003937	0.009084	0.047079	1.201202	1.350217	1.576857	0.380707	3.304161	19.78651	1.999033	10.518134	0.007736	0.010357
2.01927	4.300686	0.008785	0.001309	0.0548	1.065945	1.4878	1.39968	0.506887	3.243036	24.560476	2.057835	8.584984	0.006116	0.009512
1.615409	8.01581	0.007847	0.00664	0.078252	1.399604	1.277433	1.555815	0.438721	3.435476	26.40746	2.225989	10.576482	0.002904	0.010869
3.444605	13.277401	0.003056	0.005894	0.048433	1.496474	1.559287	1.492273	0.37821	3.828655	17.79551	2.524087	11.504379	0.010475	0.010082
4.92361	4.082376	0.008562	0.006588	0.084892	1.218386	1.506368	1.42866	0.421695	3.355893	27.068366	2.314323	7.964232	0.009273	0.008894
4.569494	9.185329	0.004504	0.01014	0.029829	1.381998	2.007027	1.734304	0.538825	3.841865	19.053063	2.133325	7.913195	0.008095	0.009577
2.176412	6.072789	0.008403	0.010905	0.056543	1.475688	1.723937	1.345277	0.320238	3.709239	21.023976	2.366665	9.046874	0.006814	0.009253
1.841831	8.987297	0.00527	0.007672	0.073199	1.228175	1.083877	1.413749	0.360033	3.738487	13.782415	2.128057	10.79056	0.005838	0.011518
4.313833	11.899248	0.00635	0.003931	0.011819	1.465283	1.737534	1.405598	0.287612	3.143497	14.114195	1.980469	10.865403	0.003552	0.010005
3.295945	6.838169	0.006492	0.005624	0.094731	1.256794	1.610117	1.444263	0.293908	3.41501	15.484537	2.043128	11.283285	0.00495	0.011075
1.487792	11.496995	0.005165	0.005	0.095978	1.208126	0.773264	1.510752	0.246801	3.258201	21.349828	2.268265	7.817556	0.004973	0.010338
4.586131	7.730999	0.006231	0.008212	0.008361	1.332663	1.923987	1.886193	0.385235	3.029088	25.526308	2.379702	9.431953	0.008231	0.009785
2.300183	7.894399	0.002752	0.004769	0.117834	1.429282	1.309021	1.643651	0.519678	2.890259	17.927108	1.930324	8.229214	0.006438	0.01054
2.544936	7.717337	0.004612	0.002527	0.108093	1.550581	1.983704	1.53823	0.302463	2.830055	25.768918	1.687989	10.882024	0.008541	0.010789
5.142724	8.511223	0.0043	0.002112	0.019118	1.527562	1.390469	1.663137	0.485044	3.794855	15.771808	2.301782	10.046421	0.004433	0.009963
4.348928	14.691415	0.00441	0.010556	0.12408	1.593104	0.675238	1.504814	0.367074	4.097935	12.544257	2.024145	8.969616	0.005517	0.009909
5.608324	3.254383	0.004866	0.006022	0.061853	1.458088	1.004296	1.620109	0.477238	3.55002	20.337552	2.45587	10.352526	0.007688	0.01149
3.48992	8.699524	0.010467	0.00343	0.074623	1.223062	1.234634	1.525736	0.235957	3.551	17.866586	1.494042	9.546184	0.006185	0.009854
1.752589	7.443652	0.007115	0.006162	0.019866	1.385614	1.670514	1.54907	0.340504	3.121964	23.512667	1.641011	9.656564	0.008471	0.008825
3.719906	12.248229	0.008084	0.0067	0.090704	1.438876	1.10172	1.706869	0.558909	3.658209	16.499802	1.653404	11.365591	0.003677	0.010512
5.310894	7.52968	0.005568	0.003152	0.055265	1.435172	1.295204	1.685765	0.303482	2.991354	24.168378	2.421237	8.285114	0.005372	0.010846
0.94307	6.548188	0.005719	0.009781	0.059085	1.249447	1.600311	1.666176	0.420139	2.871118	17.627408	2.25402	10.22924	0.004029	0.008968
3.168208	6.16676	0.008836	0.004885	0.08064	1.350584	1.512264	1.783495	0.431387	3.387457	17.552771	1.871521	9.388217	0.009199	0.009314
3.276976	6.68501	0.009884	0.003405	0.04331	1.481328	1.591001	1.681951	0.402271	3.914518	15.151836	2.00866	9.567344	0.003719	0.009501
3.547207	12.156708	0.003685	0.006107	0.070858	1.470442	0.731634	1.498604	0.40972	3.059491	24.387338	2.095696	10.467422	0.005909	0.011367
5.818237	10.499323	0.008939	0.005113	0.023144	1.291723	1.250611	1.718339	0.406749	3.937897	22.172309	1.748738	8.689396	0.004322	0.009191
4.179602	10.21432	0.006171	0.005845	0.024489	1.197457	0.900778	1.589962	0.412625	3.483527	21.206994	2.177223	10.662077	0.002544	0.010577
3.422108	6.895026	0.006074	0.007922	0.041967	1.50364	0.989074	1.614085	0.470583	3.000645	11.321187	2.071419	10.327226	0.007168	0.010956
2.483227	10.32325	0.009097	0.006437	0.075787	1.617714	1.168873	1.386719	0.332947	2.491845	19.236849	1.662888	10.293256	0.006645	0.00873
4.134328	11.839988	0.005059	0.008525	0.082507	1.553567	1.026874	1.787327	0.497788	3.617768	24.043613	1.456275	10.780575	0.001496	0.010663
3.009297	7.146472	0.006735	0.007345	0.05801	1.24327	1.072787	1.63876	0.447606	3.721755	15.612886	1.551278	9.616016	0.005397	0.010473
4.652741	11.161155	0.007792	0.007793	0.076806	1.215466	1.11323	1.528246	0.459163	2.791886	22.909453	1.673275	10.081536	0.005967	0.009208
3.363128	11.543356	0.005809	0.005422	0.052721	1.579595	1.656747	1.721095	0.374245	2.633532	20.235525	1.913007	8.871659	0.003385	0.00974
1.107365	9.342185	0.003168	0.002795	0.12786	1.37179	1.119178	1.846654	0.349596	2.856523	23.425074	1.936588	8.910603	0.009038	0.010181
2.09464	13.881691	0.003743	0.008698	0.067157	1.342563	0.799916	1.475664	0.512525	4.250601	13.219573	1.947953	9.009424	0.007072	0.010766
1.559047	11.097355	0.008147	0.006482	0.116399	1.081941	1.48191	1.873429	0.327838	4.009338	18.333833	2.047098	9.200682	0.006371	0.010561
2.423509	8.464146	0.007605	0.010046	0.005934	1.62988	1.535217	1.895214	0.390314	3.747218	20.810592	1.413446	8.364456	0.004209	0.009547
2.793949	10.729339	0.001333	0.008406	0.060329	1.275795	1.704008	1.775801	0.461927	3.202651	27.361164	2.63547	8.604166	0.002321	0.010726
2.5931	10.01182	0.001713	0.004426	0.109426	1.391493	0.52881	1.7716	0.37704	3.072298	13.655432	1.892502	11.097053	0.003492	0.009764
5.377703	8.907672	0.002159	0.007086	0.090847	1.5384	1.189376	1.800646	0.467416	3.184835	23.701767	2.208087	9.074632	0.010731	0.008385
3.853912	5.231148	0.00691	0.00697	0.061281	1.366862	1.335694	1.752446	0.433893	3.039677	13.328231	1.505972	9.838678	0.005616	0.008656
1.402781	10.128087	0.003784	0.008378	0.064785	1.29921	1.778935	1.45747	0.449878	4.080963	17.183242	1.772735	10.193496	0.002997	0.009678
1.860577	8.254472	0.005326	0.005676	0.040931	1.234613	1.432139	1.911261	0.259629	3.199585	21.637639	2.446876	9.334485	0.010102	0.01124
4.828368	6.031591	0.006797	0.006859	0.122206	1.268733	1.36374	1.699803	0.527629	3.641307	24.956826	1.712952	10.401625	0.008172	0.010313
5.030327	6.438901	0.004945	0.006359	0.074402	1.340475	1.384259	1.654448	0.370626	2.74785	16.914856	2.32406	9.58893	0.006026	0.009156
3.576818	6.744355	0.010619	0.004249	0.099445	1.192678	0.934004	1.487928	0.313556	2.522289	20.060561	1.693899	9.494018	0.004199	0.009108
2.682888	12.772936	0.003301	0.008867	0.120014	1.359095	1.523807	1.627113	0.281949	3.803734	14.682147	1.361693	8.635814	0.001713	0.009015
3.213026	2.964029	0.006622	0.008229	0.087382	1.413895	0.708028	1.942523	0.434649	3.174568	12.959029	2.283809	10.551661	0.007813	0.010434
5.271513	9.857663	0.007492	0.007563	0.038403	1.252934	0.813598	1.82508	0.414058	3.861016	20.702358	1.849629	9.759084	0.00951	0.010224
1.929712	10.975018	0.00244	0.00527	0.103756	1.64494	1.208628	1.342635	0.533403	3.094042	23.130463	2.191999	11.562398	0.006944	0.009881
5.102486	7.263689	0.007099	0.002323	0.077828	1.318707	1.415359	1.742035	0.38853	3.770782	20.147766	1.816964	8.731802	0.007489	0.011112
0.845201	14.943715	0.007287	0.003524	0.031786	1.560915	1.261132	1.732619	0.364148	3.519621	20.638333	1.624485	9.978367	0.01006	0.009697
3.608137	3.556153	0.0029	0.00748	0.035979	1.323716	0.965681	1.579513	0.338449	2.768849	22.396694	2.500321	10.739012	0.006519	0.009339
3.777701	7.904055	0.002626	0.001421	0.045097	1.119287	2.064088	1.476863	0.362156	3.456858	16.331185	2.203249	9.693499	0.005056	0.009911
2.14113	12.403953	0.007904	0.007191	0.039403	1.45594	1.220467	1.936284	0.27041	3.331477	12.112592	1.736531	10.141638	0.00803	0.010931
0.766922	6.287728	0.009519	0.009554	0.034622	1.390207	0.833033	1.671852	0.454968	4.055955	14.308798	2.07876	8.77517	0.001075	0.009935
2.848081	12.008262	0.00522	0.006245	0.079665	1.530756	1.449022	1.795396	0.288904	3.229036	14.931384	2.118612	10.621794	0.00734	0.010697
3.325968	14.159746	0.005741	0.009687	0.067364	1.185591	0.890721	1.660511	0.277493	3.972188	23.276437	1.842059	9.116317	0.004692	0.010128
2.248157	5.809537	0.010162	0.009152	0.081229	1.170756	0.86204	1.366261	0.399243	2.711567	22.033217	2.393996	9.873714	0.002681	0.009982
